subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
80048628,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Appleton_GROW_052.jpeg,,20390,T2,First row Number of Fish [Text],"[['12', '12', '12']]",3,3,12,"[1691537, 1484814, 1312868]"
80048628,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Appleton_GROW_052.jpeg,,20390,T3,First row Length Range [Text],"[['6.3-9.1', '6.3-9.1', '6.3-9.1']]",3,3,6.3-9.1,"[1691537, 1484814, 1312868]"
80048628,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Appleton_GROW_052.jpeg,,20390,T4,First row Mean Length [Text],"[['8.0', '8.0', '8.0']]",3,3,8,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T2,First row Number of Fish [Text],"[['9', '9', '9']]",3,3,9,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T3,First row Length Range [Text],"[['11.0-13.6', '11.0-13.61', '11.0-13.6']]",3,2,11.0-13.6,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T4,First row Mean Length [Text],"[['12.0', '12.0', '12.0']]",3,3,12,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3,3,2,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T9,Second row Length Range [Text],"[['15.2-18.9', '15.2-18.9', '15.2-18.9']]",3,3,15.2-18.9,"[1691537, 1484814, 1312868]"
80048677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/double/Crawford_Glory_GROW_083.jpeg,20390,T10,Second row Mean Length [Text],"[['17.0', '17.0', '17.0']]",3,3,17,"[1691537, 1484814, 1312868]"
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,20390,T2,First row Number of Fish [Text],"[['21', '21', '21']]",3,3,21,"[1691537, 1484814, 1312868]"
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,20390,T3,First row Length Range [Text],"[['9.4-11.3', '9.4-11.3', '9.4-11.3']]",3,3,9.4-11.3,"[1691537, 1484814, 1312868]"
82937320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0670.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Alcona_Horseshoe_GROW_Doc0671.jpg,20390,T4,First row Mean Length [Text],"[['10.1', '10.1', '10.1']]",3,3,10.1,"[1691537, 1484814, 1312868]"
